Metadata_model_split	Metadata_Plate	metric	metric_value	dataset	shuffle	permutation
training	220040	accuracy	0.37142857142857144	bortezomib	True	33
training	220055	accuracy	0.6470588235294118	bortezomib	True	33
validation	219901	accuracy	0.55	bortezomib	True	33
holdout	219907	avg_precision	0.6000000000000001	bortezomib	True	33
holdout	219956	avg_precision	0.390625	bortezomib	True	33
holdout	219973	avg_precision	0.375	bortezomib	True	33
holdout	220039	avg_precision	0.37500000000000006	bortezomib	True	33
holdout	220040	avg_precision	0.53125	bortezomib	True	33
holdout	220055	avg_precision	0.4340909090909091	bortezomib	True	33
inference	MutClones	avg_precision	0.9340198321891686	bortezomib	True	33
inference	WTClones	avg_precision		bortezomib	True	33
test	219907	avg_precision	0.6	bortezomib	True	33
test	219956	avg_precision	0.7291666666666666	bortezomib	True	33
test	219973	avg_precision	0.5	bortezomib	True	33
test	220039	avg_precision	0.47619047619047616	bortezomib	True	33
test	220040	avg_precision	0.7	bortezomib	True	33
test	220055	avg_precision	0.625	bortezomib	True	33
training	219907	avg_precision	0.4907563025210083	bortezomib	True	33
training	219956	avg_precision	0.5210084033613445	bortezomib	True	33
training	219973	avg_precision	0.5855780022446689	bortezomib	True	33
training	220039	avg_precision	0.5217187353410263	bortezomib	True	33
training	220040	avg_precision	0.47063492063492063	bortezomib	True	33
training	220055	avg_precision	0.5671977124183007	bortezomib	True	33
validation	219901	avg_precision	0.4925925925925926	bortezomib	True	33
holdout	219907	accuracy	0.6	bortezomib	True	34
holdout	219956	accuracy	0.55	bortezomib	True	34
holdout	219973	accuracy	0.6	bortezomib	True	34
holdout	220039	accuracy	0.55	bortezomib	True	34
holdout	220040	accuracy	0.55	bortezomib	True	34
holdout	220055	accuracy	0.5	bortezomib	True	34
inference	MutClones	accuracy	0.5087719298245614	bortezomib	True	34
inference	WTClones	accuracy	0.4583333333333333	bortezomib	True	34
test	219907	accuracy	0.2	bortezomib	True	34
test	219956	accuracy	0.3333333333333333	bortezomib	True	34
test	219973	accuracy	0.5714285714285714	bortezomib	True	34
test	220039	accuracy	0.7142857142857143	bortezomib	True	34
test	220040	accuracy	0.6	bortezomib	True	34
test	220055	accuracy	0.6666666666666666	bortezomib	True	34
training	219907	accuracy	0.37142857142857144	bortezomib	True	34
training	219956	accuracy	0.6176470588235294	bortezomib	True	34
training	219973	accuracy	0.5454545454545454	bortezomib	True	34
training	220039	accuracy	0.45454545454545453	bortezomib	True	34
training	220040	accuracy	0.4857142857142857	bortezomib	True	34
training	220055	accuracy	0.5294117647058824	bortezomib	True	34
validation	219901	accuracy	0.5666666666666667	bortezomib	True	34
holdout	219907	avg_precision	0.4625	bortezomib	True	34
holdout	219956	avg_precision	0.4107142857142857	bortezomib	True	34
holdout	219973	avg_precision	0.475	bortezomib	True	34
holdout	220039	avg_precision	0.4340909090909091	bortezomib	True	34
holdout	220040	avg_precision	0.4107142857142857	bortezomib	True	34
holdout	220055	avg_precision	0.38125000000000003	bortezomib	True	34
inference	MutClones	avg_precision	0.9727095516569201	bortezomib	True	34
inference	WTClones	avg_precision		bortezomib	True	34
test	219907	avg_precision	0.5111111111111111	bortezomib	True	34
test	219956	avg_precision	0.625	bortezomib	True	34
test	219973	avg_precision	0.30952380952380953	bortezomib	True	34
test	220039	avg_precision	0.6	bortezomib	True	34
test	220040	avg_precision	0.45	bortezomib	True	34
test	220055	avg_precision	0.8333333333333333	bortezomib	True	34
training	219907	avg_precision	0.4438267614738203	bortezomib	True	34
training	219956	avg_precision	0.5441176470588236	bortezomib	True	34
training	219973	avg_precision	0.5808080808080808	bortezomib	True	34
training	220039	avg_precision	0.49732620320855614	bortezomib	True	34
training	220040	avg_precision	0.5103174603174603	bortezomib	True	34
training	220055	avg_precision	0.4834558823529412	bortezomib	True	34
validation	219901	avg_precision	0.5025641025641026	bortezomib	True	34
holdout	219907	accuracy	0.6	bortezomib	True	35
holdout	219956	accuracy	0.55	bortezomib	True	35
holdout	219973	accuracy	0.55	bortezomib	True	35
holdout	220039	accuracy	0.65	bortezomib	True	35
holdout	220040	accuracy	0.45	bortezomib	True	35
holdout	220055	accuracy	0.6	bortezomib	True	35
inference	MutClones	accuracy	0.42105263157894735	bortezomib	True	35
inference	WTClones	accuracy	0.5625	bortezomib	True	35
test	219907	accuracy	0.4	bortezomib	True	35
test	219956	accuracy	0.5	bortezomib	True	35
test	219973	accuracy	0.8571428571428571	bortezomib	True	35
test	220039	accuracy	0.5714285714285714	bortezomib	True	35
test	220040	accuracy	0.6	bortezomib	True	35
test	220055	accuracy	0.16666666666666666	bortezomib	True	35
training	219907	accuracy	0.42857142857142855	bortezomib	True	35
training	219956	accuracy	0.5	bortezomib	True	35
training	219973	accuracy	0.48484848484848486	bortezomib	True	35
training	220039	accuracy	0.5151515151515151	bortezomib	True	35
training	220040	accuracy	0.45714285714285713	bortezomib	True	35
training	220055	accuracy	0.47058823529411764	bortezomib	True	35
validation	219901	accuracy	0.4666666666666667	bortezomib	True	35
holdout	219907	avg_precision	0.45	bortezomib	True	35
holdout	219956	avg_precision	0.4107142857142857	bortezomib	True	35
holdout	219973	avg_precision	0.4107142857142857	bortezomib	True	35
holdout	220039	avg_precision	0.509090909090909	bortezomib	True	35
holdout	220040	avg_precision	0.37500000000000006	bortezomib	True	35
holdout	220055	avg_precision	0.4625	bortezomib	True	35
inference	MutClones	avg_precision	0.9510975506398847	bortezomib	True	35
inference	WTClones	avg_precision		bortezomib	True	35
test	219907	avg_precision	0.5666666666666667	bortezomib	True	35
test	219956	avg_precision	0.6666666666666666	bortezomib	True	35
test	219973	avg_precision	0.6428571428571428	bortezomib	True	35
test	220039	avg_precision	0.45238095238095244	bortezomib	True	35
test	220040	avg_precision	0.45	bortezomib	True	35
test	220055	avg_precision	0.5833333333333334	bortezomib	True	35
training	219907	avg_precision	0.45597931480284415	bortezomib	True	35
training	219956	avg_precision	0.46557486631016043	bortezomib	True	35
training	219973	avg_precision	0.5348219032429559	bortezomib	True	35
training	220039	avg_precision	0.5237076648841354	bortezomib	True	35
training	220040	avg_precision	0.49398496240601497	bortezomib	True	35
training	220055	avg_precision	0.45751633986928103	bortezomib	True	35
validation	219901	avg_precision	0.4481601731601732	bortezomib	True	35
holdout	219907	accuracy	0.65	bortezomib	True	36
holdout	219956	accuracy	0.3	bortezomib	True	36
holdout	219973	accuracy	0.55	bortezomib	True	36
holdout	220039	accuracy	0.4	bortezomib	True	36
holdout	220040	accuracy	0.45	bortezomib	True	36
holdout	220055	accuracy	0.55	bortezomib	True	36
inference	MutClones	accuracy	0.42105263157894735	bortezomib	True	36
inference	WTClones	accuracy	0.6875	bortezomib	True	36
test	219907	accuracy	0.2	bortezomib	True	36
test	219956	accuracy	0.5	bortezomib	True	36
test	219973	accuracy	0.7142857142857143	bortezomib	True	36
test	220039	accuracy	0.5714285714285714	bortezomib	True	36
test	220040	accuracy	0.8	bortezomib	True	36
test	220055	accuracy	0.6666666666666666	bortezomib	True	36
training	219907	accuracy	0.34285714285714286	bortezomib	True	36
training	219956	accuracy	0.3235294117647059	bortezomib	True	36
training	219973	accuracy	0.5454545454545454	bortezomib	True	36
training	220039	accuracy	0.3939393939393939	bortezomib	True	36
training	220040	accuracy	0.5428571428571428	bortezomib	True	36
training	220055	accuracy	0.5	bortezomib	True	36
validation	219901	accuracy	0.38333333333333336	bortezomib	True	36
holdout	219907	avg_precision	0.49722222222222223	bortezomib	True	36
holdout	219956	avg_precision	0.36562500000000003	bortezomib	True	36
holdout	219973	avg_precision	0.4340909090909091	bortezomib	True	36
holdout	220039	avg_precision	0.36250000000000004	bortezomib	True	36
holdout	220040	avg_precision	0.37142857142857144	bortezomib	True	36
holdout	220055	avg_precision	0.4107142857142857	bortezomib	True	36
inference	MutClones	avg_precision	0.9510975506398847	bortezomib	True	36
inference	WTClones	avg_precision		bortezomib	True	36
test	219907	avg_precision	0.6	bortezomib	True	36
test	219956	avg_precision	0.6666666666666666	bortezomib	True	36
test	219973	avg_precision	0.39285714285714285	bortezomib	True	36
test	220039	avg_precision	0.47619047619047616	bortezomib	True	36
test	220040	avg_precision	0.7	bortezomib	True	36
test	220055	avg_precision	0.8333333333333333	bortezomib	True	36
training	219907	avg_precision	0.4319327731092436	bortezomib	True	36
training	219956	avg_precision	0.41544117647058826	bortezomib	True	36
training	219973	avg_precision	0.5765345765345766	bortezomib	True	36
training	220039	avg_precision	0.47258047604068365	bortezomib	True	36
training	220040	avg_precision	0.5396825396825397	bortezomib	True	36
training	220055	avg_precision	0.46887254901960784	bortezomib	True	36
validation	219901	avg_precision	0.42380952380952386	bortezomib	True	36
holdout	219907	accuracy	0.45	bortezomib	True	37
holdout	219956	accuracy	0.3	bortezomib	True	37
holdout	219973	accuracy	0.45	bortezomib	True	37
holdout	220039	accuracy	0.2	bortezomib	True	37
holdout	220040	accuracy	0.55	bortezomib	True	37
holdout	220055	accuracy	0.75	bortezomib	True	37
inference	MutClones	accuracy	0.543859649122807	bortezomib	True	37
inference	WTClones	accuracy	0.5416666666666666	bortezomib	True	37
test	219907	accuracy	0.6	bortezomib	True	37
test	219956	accuracy	0.6666666666666666	bortezomib	True	37
test	219973	accuracy	0.5714285714285714	bortezomib	True	37
test	220039	accuracy	0.42857142857142855	bortezomib	True	37
test	220040	accuracy	0.8	bortezomib	True	37
test	220055	accuracy	0.3333333333333333	bortezomib	True	37
training	219907	accuracy	0.42857142857142855	bortezomib	True	37
training	219956	accuracy	0.6470588235294118	bortezomib	True	37
training	219973	accuracy	0.5454545454545454	bortezomib	True	37
training	220039	accuracy	0.48484848484848486	bortezomib	True	37
training	220040	accuracy	0.45714285714285713	bortezomib	True	37
training	220055	accuracy	0.6470588235294118	bortezomib	True	37
validation	219901	accuracy	0.55	bortezomib	True	37
holdout	219907	avg_precision	0.37500000000000006	bortezomib	True	37
holdout	219956	avg_precision	0.35000000000000003	bortezomib	True	37
holdout	219973	avg_precision	0.375	bortezomib	True	37
holdout	220039	avg_precision	0.4	bortezomib	True	37
holdout	220040	avg_precision	0.4107142857142857	bortezomib	True	37
holdout	220055	avg_precision	0.5964285714285715	bortezomib	True	37
inference	MutClones	avg_precision	0.9746588693957114	bortezomib	True	37
inference	WTClones	avg_precision		bortezomib	True	37
test	219907	avg_precision	0.6	bortezomib	True	37
test	219956	avg_precision	0.7291666666666666	bortezomib	True	37
test	219973	avg_precision	0.4	bortezomib	True	37
test	220039	avg_precision	0.39682539682539686	bortezomib	True	37
test	220040	avg_precision	0.7	bortezomib	True	37
test	220055	avg_precision	0.625	bortezomib	True	37
training	219907	avg_precision	0.4588235294117647	bortezomib	True	37
training	219956	avg_precision	0.5670955882352942	bortezomib	True	37
training	219973	avg_precision	0.5692216280451574	bortezomib	True	37
training	220039	avg_precision	0.5098039215686274	bortezomib	True	37
training	220040	avg_precision	0.49769119769119763	bortezomib	True	37
training	220055	avg_precision	0.5670955882352942	bortezomib	True	37
validation	219901	avg_precision	0.49142857142857144	bortezomib	True	37
holdout	219907	accuracy	0.55	bortezomib	True	38
holdout	219956	accuracy	0.55	bortezomib	True	38
holdout	219973	accuracy	0.45	bortezomib	True	38
holdout	220039	accuracy	0.45	bortezomib	True	38
holdout	220040	accuracy	0.45	bortezomib	True	38
holdout	220055	accuracy	0.4	bortezomib	True	38
inference	MutClones	accuracy	0.5087719298245614	bortezomib	True	38
inference	WTClones	accuracy	0.5416666666666666	bortezomib	True	38
test	219907	accuracy	0.8	bortezomib	True	38
test	219956	accuracy	0.6666666666666666	bortezomib	True	38
test	219973	accuracy	0.7142857142857143	bortezomib	True	38
test	220039	accuracy	0.8571428571428571	bortezomib	True	38
test	220040	accuracy	0.6	bortezomib	True	38
test	220055	accuracy	0.16666666666666666	bortezomib	True	38
training	219907	accuracy	0.6	bortezomib	True	38
training	219956	accuracy	0.5882352941176471	bortezomib	True	38
training	219973	accuracy	0.45454545454545453	bortezomib	True	38
training	220039	accuracy	0.5757575757575758	bortezomib	True	38
training	220040	accuracy	0.2571428571428571	bortezomib	True	38
training	220055	accuracy	0.47058823529411764	bortezomib	True	38
validation	219901	accuracy	0.5666666666666667	bortezomib	True	38
holdout	219907	avg_precision	0.4222222222222222	bortezomib	True	38
holdout	219956	avg_precision	0.4	bortezomib	True	38
holdout	219973	avg_precision	0.375	bortezomib	True	38
holdout	220039	avg_precision	0.38181818181818183	bortezomib	True	38
holdout	220040	avg_precision	0.37500000000000006	bortezomib	True	38
holdout	220055	avg_precision	0.36250000000000004	bortezomib	True	38
inference	MutClones	avg_precision	0.9558270676691729	bortezomib	True	38
inference	WTClones	avg_precision		bortezomib	True	38
test	219907	avg_precision	0.75	bortezomib	True	38
test	219956	avg_precision	0.8333333333333333	bortezomib	True	38
test	219973	avg_precision	0.39285714285714285	bortezomib	True	38
test	220039	avg_precision	0.75	bortezomib	True	38
test	220040	avg_precision	0.45	bortezomib	True	38
test	220055	avg_precision	0.5833333333333334	bortezomib	True	38
training	219907	avg_precision	0.549579831932773	bortezomib	True	38
training	219956	avg_precision	0.5236928104575163	bortezomib	True	38
training	219973	avg_precision	0.5303030303030303	bortezomib	True	38
training	220039	avg_precision	0.5623200329082683	bortezomib	True	38
training	220040	avg_precision	0.4555555555555555	bortezomib	True	38
training	220055	avg_precision	0.4537377450980392	bortezomib	True	38
validation	219901	avg_precision	0.5036564625850339	bortezomib	True	38
holdout	219907	accuracy	0.5	bortezomib	True	39
holdout	219956	accuracy	0.4	bortezomib	True	39
holdout	219973	accuracy	0.35	bortezomib	True	39
holdout	220039	accuracy	0.5	bortezomib	True	39
holdout	220040	accuracy	0.4	bortezomib	True	39
holdout	220055	accuracy	0.55	bortezomib	True	39
inference	MutClones	accuracy	0.3684210526315789	bortezomib	True	39
inference	WTClones	accuracy	0.4583333333333333	bortezomib	True	39
test	219907	accuracy	0.0	bortezomib	True	39
test	219956	accuracy	0.5	bortezomib	True	39
test	219973	accuracy	0.42857142857142855	bortezomib	True	39
test	220039	accuracy	0.8571428571428571	bortezomib	True	39
test	220040	accuracy	0.4	bortezomib	True	39
test	220055	accuracy	0.5	bortezomib	True	39
training	219907	accuracy	0.5714285714285714	bortezomib	True	39
training	219956	accuracy	0.4411764705882353	bortezomib	True	39
training	219973	accuracy	0.45454545454545453	bortezomib	True	39
training	220039	accuracy	0.45454545454545453	bortezomib	True	39
training	220040	accuracy	0.5428571428571428	bortezomib	True	39
training	220055	accuracy	0.5	bortezomib	True	39
validation	219901	accuracy	0.43333333333333335	bortezomib	True	39
holdout	219907	avg_precision	0.4214285714285714	bortezomib	True	39
holdout	219956	avg_precision	0.3625	bortezomib	True	39
holdout	219973	avg_precision	0.3522727272727273	bortezomib	True	39
holdout	220039	avg_precision	0.38125000000000003	bortezomib	True	39
holdout	220040	avg_precision	0.3625	bortezomib	True	39
holdout	220055	avg_precision	0.4107142857142857	bortezomib	True	39
inference	MutClones	avg_precision	0.9482943469785574	bortezomib	True	39
inference	WTClones	avg_precision		bortezomib	True	39
test	219907	avg_precision	0.6	bortezomib	True	39
test	219956	avg_precision	0.75	bortezomib	True	39
test	219973	avg_precision	0.26785714285714285	bortezomib	True	39
test	220039	avg_precision	0.75	bortezomib	True	39
test	220040	avg_precision	0.4	bortezomib	True	39
